iucn_sid,eez_km2,nms_km2,terr_km2,sciname,kingdom,phylum,class,order,family,genus,comname,category,criteria,population_trend,depth_upper,depth_lower,depth_class,hab,habitat
46080080,4100,0,3900,Petroscirtes mitratus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Petroscirtes,Highfinned Blenny,LC,NA,Stable,1,15,< 200 m,9.8,NA
46080080,4100,0,3900,Petroscirtes mitratus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Petroscirtes,Highfinned Blenny,LC,NA,Stable,1,15,< 200 m,9.8.4,Lagoon
46080080,4100,0,3900,Petroscirtes mitratus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Petroscirtes,Highfinned Blenny,LC,NA,Stable,1,15,< 200 m,9.9,Marine Neritic - Seagrass (Submerged)
46080857,3800,0,3600,Carangoides bajad,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Carangoides,Orangespotted Trevally,LC,NA,Unknown,2,70,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
46080857,3800,0,3600,Carangoides bajad,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Carangoides,Orangespotted Trevally,LC,NA,Unknown,2,70,< 200 m,9.8,NA
46081422,62700,29700,12400,Ulua mentalis,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Ulua,Longrakered Trevally,LC,NA,Unknown,20,100,< 200 m,9.8,NA
46081926,4100,0,3900,Gerres longirostris,Animalia,Chordata,Actinopterygii,Perciformes,Gerreidae,Gerres,Strongspine Silver-Biddy,LC,NA,Unknown,1,12,< 200 m,9.10,Marine Neritic - Estuaries
46081926,4100,0,3900,Gerres longirostris,Animalia,Chordata,Actinopterygii,Perciformes,Gerreidae,Gerres,Strongspine Silver-Biddy,LC,NA,Unknown,1,12,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
46081926,4100,0,3900,Gerres longirostris,Animalia,Chordata,Actinopterygii,Perciformes,Gerreidae,Gerres,Strongspine Silver-Biddy,LC,NA,Unknown,1,12,< 200 m,9.4,Marine Neritic - Subtidal Sandy
46081926,4100,0,3900,Gerres longirostris,Animalia,Chordata,Actinopterygii,Perciformes,Gerreidae,Gerres,Strongspine Silver-Biddy,LC,NA,Unknown,1,12,< 200 m,9.8,NA
46086162,4100,0,3900,Kyphosus cinerascens,Animalia,Chordata,Actinopterygii,Perciformes,Kyphosidae,Kyphosus,Blue Sea Chub,LC,NA,Unknown,1,40,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
46086162,4100,0,3900,Kyphosus cinerascens,Animalia,Chordata,Actinopterygii,Perciformes,Kyphosidae,Kyphosus,Blue Sea Chub,LC,NA,Unknown,1,40,< 200 m,9.8,NA
46086190,4100,0,3900,Kyphosus vaigiensis,Animalia,Chordata,Actinopterygii,Perciformes,Kyphosidae,Kyphosus,Brassy Chub,LC,NA,Unknown,1,25,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
46086190,4100,0,3900,Kyphosus vaigiensis,Animalia,Chordata,Actinopterygii,Perciformes,Kyphosidae,Kyphosus,Brassy Chub,LC,NA,Unknown,1,25,< 200 m,9.8,NA
46086355,4100,0,3900,Gunnellichthys viridescens,Animalia,Chordata,Actinopterygii,Perciformes,Microdesmidae,Gunnellichthys,Yellowstripe Wormfish,LC,NA,Unknown,1,50,< 200 m,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel
46086355,4100,0,3900,Gunnellichthys viridescens,Animalia,Chordata,Actinopterygii,Perciformes,Microdesmidae,Gunnellichthys,Yellowstripe Wormfish,LC,NA,Unknown,1,50,< 200 m,9.4,Marine Neritic - Subtidal Sandy
46086355,4100,0,3900,Gunnellichthys viridescens,Animalia,Chordata,Actinopterygii,Perciformes,Microdesmidae,Gunnellichthys,Yellowstripe Wormfish,LC,NA,Unknown,1,50,< 200 m,9.9,Marine Neritic - Seagrass (Submerged)
46086532,4100,0,3900,Parupeneus heptacanthus,Animalia,Chordata,Actinopterygii,Perciformes,Mullidae,Parupeneus,Cinnabar Goatfish,LC,NA,Stable,12,60,< 200 m,9.4,Marine Neritic - Subtidal Sandy
46086532,4100,0,3900,Parupeneus heptacanthus,Animalia,Chordata,Actinopterygii,Perciformes,Mullidae,Parupeneus,Cinnabar Goatfish,LC,NA,Stable,12,60,< 200 m,9.5,Marine Neritic - Subtidal Sandy-Mud
46086532,4100,0,3900,Parupeneus heptacanthus,Animalia,Chordata,Actinopterygii,Perciformes,Mullidae,Parupeneus,Cinnabar Goatfish,LC,NA,Stable,12,60,< 200 m,9.9,Marine Neritic - Seagrass (Submerged)
46086775,4100,0,3900,Upeneus tragula,Animalia,Chordata,Actinopterygii,Perciformes,Mullidae,Upeneus,Freckled goatfish,LC,NA,Unknown,0,42,< 200 m,9.10,Marine Neritic - Estuaries
46086775,4100,0,3900,Upeneus tragula,Animalia,Chordata,Actinopterygii,Perciformes,Mullidae,Upeneus,Freckled goatfish,LC,NA,Unknown,0,42,< 200 m,9.4,Marine Neritic - Subtidal Sandy
46086775,4100,0,3900,Upeneus tragula,Animalia,Chordata,Actinopterygii,Perciformes,Mullidae,Upeneus,Freckled goatfish,LC,NA,Unknown,0,42,< 200 m,9.5,Marine Neritic - Subtidal Sandy-Mud
46086775,4100,0,3900,Upeneus tragula,Animalia,Chordata,Actinopterygii,Perciformes,Mullidae,Upeneus,Freckled goatfish,LC,NA,Unknown,0,42,< 200 m,9.8,NA
46086775,4100,0,3900,Upeneus tragula,Animalia,Chordata,Actinopterygii,Perciformes,Mullidae,Upeneus,Freckled goatfish,LC,NA,Unknown,0,42,< 200 m,9.8.4,Lagoon
46086775,4100,0,3900,Upeneus tragula,Animalia,Chordata,Actinopterygii,Perciformes,Mullidae,Upeneus,Freckled goatfish,LC,NA,Unknown,0,42,< 200 m,9.8.5,Inter-Reef Soft Substrate
46087000,4100,0,3900,Nemipterus peronii,Animalia,Chordata,Actinopterygii,Perciformes,Nemipteridae,Nemipterus,Notchedfin Treadfin Bream,LC,NA,Unknown,17,100,< 200 m,9.4,Marine Neritic - Subtidal Sandy
46087000,4100,0,3900,Nemipterus peronii,Animalia,Chordata,Actinopterygii,Perciformes,Nemipteridae,Nemipterus,Notchedfin Treadfin Bream,LC,NA,Unknown,17,100,< 200 m,9.5,Marine Neritic - Subtidal Sandy-Mud
46087000,4100,0,3900,Nemipterus peronii,Animalia,Chordata,Actinopterygii,Perciformes,Nemipteridae,Nemipterus,Notchedfin Treadfin Bream,LC,NA,Unknown,17,100,< 200 m,9.6,Marine Neritic - Subtidal Muddy
46087813,3800,0,3600,Priacanthus blochii,Animalia,Chordata,Actinopterygii,Perciformes,Priacanthidae,Priacanthus,Paeony Bulleye,LC,NA,Unknown,10,50,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
46087813,3800,0,3600,Priacanthus blochii,Animalia,Chordata,Actinopterygii,Perciformes,Priacanthidae,Priacanthus,Paeony Bulleye,LC,NA,Unknown,10,50,< 200 m,9.5,Marine Neritic - Subtidal Sandy-Mud
46087813,3800,0,3600,Priacanthus blochii,Animalia,Chordata,Actinopterygii,Perciformes,Priacanthidae,Priacanthus,Paeony Bulleye,LC,NA,Unknown,10,50,< 200 m,9.8,NA
46087863,134800,91200,24100,Priacanthus hamrur,Animalia,Chordata,Actinopterygii,Perciformes,Priacanthidae,Priacanthus,Moontail Bullseye,LC,NA,Unknown,3,250,200 m +,11.1,NA
46087863,134800,91200,24100,Priacanthus hamrur,Animalia,Chordata,Actinopterygii,Perciformes,Priacanthidae,Priacanthus,Moontail Bullseye,LC,NA,Unknown,3,250,200 m +,11.1.1,Hard Substrate
46087863,134800,91200,24100,Priacanthus hamrur,Animalia,Chordata,Actinopterygii,Perciformes,Priacanthidae,Priacanthus,Moontail Bullseye,LC,NA,Unknown,3,250,200 m +,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
46087863,134800,91200,24100,Priacanthus hamrur,Animalia,Chordata,Actinopterygii,Perciformes,Priacanthidae,Priacanthus,Moontail Bullseye,LC,NA,Unknown,3,250,200 m +,9.8,NA
46967817,616500,476200,24500,Dermochelys coriacea West Pacific Ocean subpopulation,Animalia,Chordata,Reptilia,Testudines,Dermochelyidae,Dermochelys,Leatherback,CR,A2bd+4bd,Decreasing,NA,NA,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
46967817,616500,476200,24500,Dermochelys coriacea West Pacific Ocean subpopulation,Animalia,Chordata,Reptilia,Testudines,Dermochelyidae,Dermochelys,Leatherback,CR,A2bd+4bd,Decreasing,NA,NA,200 m +,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc"
47165067,616200,476200,24200,Diaphus luetkeni,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,Lutkens lanternfish,LC,NA,Unknown,40,750,deep oceanic,10.3,Marine Oceanic - Bathypelagic (1000-4000m)
47165363,616200,476200,24200,Eustomias macrurus,Animalia,Chordata,Actinopterygii,Stomiiformes,Stomiidae,Eustomias,Scaleless Dragonfish,LC,NA,Unknown,100,700,200 m +,10.2,Marine Oceanic - Mesopelagic (200-1000m)
47165538,616200,476200,24200,Sudis atrox,Animalia,Chordata,Actinopterygii,Aulopiformes,Paralepididae,Sudis,Fierce Pike Smelt,LC,NA,Unknown,30,2250,200 m +,10.2,Marine Oceanic - Mesopelagic (200-1000m)
47165538,616200,476200,24200,Sudis atrox,Animalia,Chordata,Actinopterygii,Aulopiformes,Paralepididae,Sudis,Fierce Pike Smelt,LC,NA,Unknown,30,2250,200 m +,10.3,Marine Oceanic - Bathypelagic (1000-4000m)
47269908,3800,0,3600,Trimma cheni,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Trimma,Face-stripe Pygmy Goby,LC,NA,Stable,5,52,< 200 m,9.8,NA
47269908,3800,0,3600,Trimma cheni,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Trimma,Face-stripe Pygmy Goby,LC,NA,Stable,5,52,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
47402970,3800,0,3600,Eviota atriventris,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Eviota,Blackbelly Dwarfgoby,LC,NA,Unknown,3,20,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
47402970,3800,0,3600,Eviota atriventris,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Eviota,Blackbelly Dwarfgoby,LC,NA,Unknown,3,20,< 200 m,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel
47402970,3800,0,3600,Eviota atriventris,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Eviota,Blackbelly Dwarfgoby,LC,NA,Unknown,3,20,< 200 m,9.8,NA
47402970,3800,0,3600,Eviota atriventris,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Eviota,Blackbelly Dwarfgoby,LC,NA,Unknown,3,20,< 200 m,9.8.5,Inter-Reef Soft Substrate
47402970,3800,0,3600,Eviota atriventris,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Eviota,Blackbelly Dwarfgoby,LC,NA,Unknown,3,20,< 200 m,9.8.6,Inter-Reef Rubble Substrate
47402978,3700,0,3600,Eviota jewettae,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Eviota,Jewett's Dwarfgoby,LC,NA,Unknown,7,33,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
47402978,3700,0,3600,Eviota jewettae,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Eviota,Jewett's Dwarfgoby,LC,NA,Unknown,7,33,< 200 m,9.8,NA
47402978,3700,0,3600,Eviota jewettae,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Eviota,Jewett's Dwarfgoby,LC,NA,Unknown,7,33,< 200 m,9.8.2,Back Slope
47402978,3700,0,3600,Eviota jewettae,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Eviota,Jewett's Dwarfgoby,LC,NA,Unknown,7,33,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
47403067,3800,0,3600,Eviota pinocchioi,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Eviota,Pinocchio Dwarfgoby,LC,NA,Unknown,14,73,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
47403067,3800,0,3600,Eviota pinocchioi,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Eviota,Pinocchio Dwarfgoby,LC,NA,Unknown,14,73,< 200 m,9.4,Marine Neritic - Subtidal Sandy
48342093,136700,91900,24100,Meiacanthus atrodorsalis,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Meiacanthus,Eye-lash Harptail-Blenny,LC,NA,Stable,1,30,< 200 m,9.8,NA
48342105,4100,0,3900,Cirripectes auritus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Blackflap Blenny,LC,NA,Stable,0,20,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
48342105,4100,0,3900,Cirripectes auritus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Blackflap Blenny,LC,NA,Stable,0,20,< 200 m,9.8,NA
48342111,4100,0,3900,Salarias fasciatus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Salarias,Banded Jewelled-Blenny,LC,NA,Stable,0,8,< 200 m,12.1,Marine Intertidal - Rocky Shoreline
48342111,4100,0,3900,Salarias fasciatus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Salarias,Banded Jewelled-Blenny,LC,NA,Stable,0,8,< 200 m,12.6,Marine Intertidal - Tidepools
48342111,4100,0,3900,Salarias fasciatus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Salarias,Banded Jewelled-Blenny,LC,NA,Stable,0,8,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
48342111,4100,0,3900,Salarias fasciatus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Salarias,Banded Jewelled-Blenny,LC,NA,Stable,0,8,< 200 m,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel
48342111,4100,0,3900,Salarias fasciatus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Salarias,Banded Jewelled-Blenny,LC,NA,Stable,0,8,< 200 m,9.8,NA
48342111,4100,0,3900,Salarias fasciatus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Salarias,Banded Jewelled-Blenny,LC,NA,Stable,0,8,< 200 m,9.8.4,Lagoon
48342115,4100,0,3900,Blenniella chrysospilos,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Blenniella,Orange-spotted Blenny,LC,NA,Stable,0,6,< 200 m,12.1,Marine Intertidal - Rocky Shoreline
48342115,4100,0,3900,Blenniella chrysospilos,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Blenniella,Orange-spotted Blenny,LC,NA,Stable,0,6,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
48342115,4100,0,3900,Blenniella chrysospilos,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Blenniella,Orange-spotted Blenny,LC,NA,Stable,0,6,< 200 m,9.8,NA
48342117,3800,0,3600,Cirripectes fuscoguttatus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Dusky Spotted Blenny,LC,NA,Stable,0,8,< 200 m,12.1,Marine Intertidal - Rocky Shoreline
48342117,3800,0,3600,Cirripectes fuscoguttatus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Dusky Spotted Blenny,LC,NA,Stable,0,8,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
48342117,3800,0,3600,Cirripectes fuscoguttatus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Dusky Spotted Blenny,LC,NA,Stable,0,8,< 200 m,9.8,NA
48342126,3800,0,3600,Blenniella paula,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Blenniella,Blue-dashed Rockskipper,LC,NA,Stable,NA,NA,< 200 m,12.1,Marine Intertidal - Rocky Shoreline
48342126,3800,0,3600,Blenniella paula,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Blenniella,Blue-dashed Rockskipper,LC,NA,Stable,NA,NA,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
48342126,3800,0,3600,Blenniella paula,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Blenniella,Blue-dashed Rockskipper,LC,NA,Stable,NA,NA,< 200 m,9.8,NA
48342137,136700,91900,24100,Exallias brevis,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Exallias,Leopard Blenny,LC,NA,Stable,3,20,< 200 m,9.8,NA
48342154,63000,29900,12400,Meiacanthus grammistes,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Meiacanthus,Striped Poison-fang Blenny,LC,NA,Stable,1,20,< 200 m,9.8,NA
48342158,63000,29900,12400,Meiacanthus limbatus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Meiacanthus,NA,DD,NA,Unknown,0,40,< 200 m,9.8,NA
48342162,3800,0,3600,Ecsenius sellifer,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Ecsenius,Saddle Blenny,LC,NA,Stable,2,12,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
48342162,3800,0,3600,Ecsenius sellifer,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Ecsenius,Saddle Blenny,LC,NA,Stable,2,12,< 200 m,9.8,NA
48342168,4100,0,3900,Omobranchus obliquus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Omobranchus,Mangrove Blenny,LC,NA,Stable,0,8,< 200 m,12.6,Marine Intertidal - Tidepools
48342168,4100,0,3900,Omobranchus obliquus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Omobranchus,Mangrove Blenny,LC,NA,Stable,0,8,< 200 m,12.7,Marine Intertidal - Mangrove Submerged Roots
48342168,4100,0,3900,Omobranchus obliquus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Omobranchus,Mangrove Blenny,LC,NA,Stable,0,8,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
48342168,4100,0,3900,Omobranchus obliquus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Omobranchus,Mangrove Blenny,LC,NA,Stable,0,8,< 200 m,9.7,Marine Neritic - Macroalgal/Kelp
48342168,4100,0,3900,Omobranchus obliquus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Omobranchus,Mangrove Blenny,LC,NA,Stable,0,8,< 200 m,9.8,NA
48342168,4100,0,3900,Omobranchus obliquus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Omobranchus,Mangrove Blenny,LC,NA,Stable,0,8,< 200 m,9.9,Marine Neritic - Seagrass (Submerged)
48342187,3800,0,3600,Petroscirtes variabilis,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Petroscirtes,Variable Sabretooth Blenny,LC,NA,Stable,0,30,< 200 m,9.10,Marine Neritic - Estuaries
48342187,3800,0,3600,Petroscirtes variabilis,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Petroscirtes,Variable Sabretooth Blenny,LC,NA,Stable,0,30,< 200 m,9.9,Marine Neritic - Seagrass (Submerged)
48342209,100,0,100,Andamia heteroptera,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Andamia,NA,DD,NA,Unknown,NA,NA,< 200 m,12.1,Marine Intertidal - Rocky Shoreline
48342209,100,0,100,Andamia heteroptera,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Andamia,NA,DD,NA,Unknown,NA,NA,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
48342210,4100,0,3900,Cirripectes stigmaticus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Red-streaked Blenny,LC,NA,Stable,0,20,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
48342210,4100,0,3900,Cirripectes stigmaticus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Red-streaked Blenny,LC,NA,Stable,0,20,< 200 m,9.8,NA
48342213,4100,0,3900,Entomacrodus striatus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Entomacrodus,Blackspotted Rockskipper,LC,NA,Stable,0,11,< 200 m,12.1,Marine Intertidal - Rocky Shoreline
48342213,4100,0,3900,Entomacrodus striatus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Entomacrodus,Blackspotted Rockskipper,LC,NA,Stable,0,11,< 200 m,12.6,Marine Intertidal - Tidepools
48342213,4100,0,3900,Entomacrodus striatus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Entomacrodus,Blackspotted Rockskipper,LC,NA,Stable,0,11,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
48342225,3800,0,3600,Petroscirtes breviceps,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Petroscirtes,Short-head Sabretooth Blenny,LC,NA,Stable,0,10,< 200 m,9.10,Marine Neritic - Estuaries
48342225,3800,0,3600,Petroscirtes breviceps,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Petroscirtes,Short-head Sabretooth Blenny,LC,NA,Stable,0,10,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
48342225,3800,0,3600,Petroscirtes breviceps,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Petroscirtes,Short-head Sabretooth Blenny,LC,NA,Stable,0,10,< 200 m,9.4,Marine Neritic - Subtidal Sandy
48342225,3800,0,3600,Petroscirtes breviceps,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Petroscirtes,Short-head Sabretooth Blenny,LC,NA,Stable,0,10,< 200 m,9.7,Marine Neritic - Macroalgal/Kelp
48342225,3800,0,3600,Petroscirtes breviceps,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Petroscirtes,Short-head Sabretooth Blenny,LC,NA,Stable,0,10,< 200 m,9.8,NA
48342225,3800,0,3600,Petroscirtes breviceps,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Petroscirtes,Short-head Sabretooth Blenny,LC,NA,Stable,0,10,< 200 m,9.9,Marine Neritic - Seagrass (Submerged)
48342246,136700,91900,24100,Atrosalarias fuscus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Atrosalarias,Black Blenny,LC,NA,Stable,2,12,< 200 m,9.8,NA
48342248,4100,0,3900,Cirripectes polyzona,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Barred Blenny,LC,NA,Stable,0,20,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
48342248,4100,0,3900,Cirripectes polyzona,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Barred Blenny,LC,NA,Stable,0,20,< 200 m,9.8,NA
48342256,100,0,100,Salarias patzneri,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Salarias,Patzner's Blenny,LC,NA,Stable,2,5,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
48342256,100,0,100,Salarias patzneri,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Salarias,Patzner's Blenny,LC,NA,Stable,2,5,< 200 m,9.8,NA
48342265,4100,0,3900,Entomacrodus thalassinus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Entomacrodus,Reef Margin Blenny,LC,NA,Stable,0,11,< 200 m,12.1,Marine Intertidal - Rocky Shoreline
48342265,4100,0,3900,Entomacrodus thalassinus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Entomacrodus,Reef Margin Blenny,LC,NA,Stable,0,11,< 200 m,12.6,Marine Intertidal - Tidepools
48342265,4100,0,3900,Entomacrodus thalassinus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Entomacrodus,Reef Margin Blenny,LC,NA,Stable,0,11,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
48342274,4100,0,3900,Cirripectes perustus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Flaming Blenny,LC,NA,Stable,0,25,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
48342274,4100,0,3900,Cirripectes perustus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Flaming Blenny,LC,NA,Stable,0,25,< 200 m,9.8,NA
48342292,4100,0,3900,Stanulus seychellensis,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Stanulus,Seychelles Blenny,LC,NA,Stable,0,8,< 200 m,12.1,Marine Intertidal - Rocky Shoreline
48342292,4100,0,3900,Stanulus seychellensis,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Stanulus,Seychelles Blenny,LC,NA,Stable,0,8,< 200 m,12.6,Marine Intertidal - Tidepools
48342292,4100,0,3900,Stanulus seychellensis,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Stanulus,Seychelles Blenny,LC,NA,Stable,0,8,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
48342292,4100,0,3900,Stanulus seychellensis,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Stanulus,Seychelles Blenny,LC,NA,Stable,0,8,< 200 m,9.8,NA
48342292,4100,0,3900,Stanulus seychellensis,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Stanulus,Seychelles Blenny,LC,NA,Stable,0,8,< 200 m,9.8.1,Outer Reef Channel
48342295,63000,29900,12400,Meiacanthus ditrema,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Meiacanthus,One-striped Poison-fang Blenny,LC,NA,Stable,2,30,< 200 m,9.8,NA
48342300,4100,0,3900,Petroscirtes thepassii,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Petroscirtes,Thepas' Sabretooth Blenny,LC,NA,Stable,0,5,< 200 m,9.9,Marine Neritic - Seagrass (Submerged)
48342309,4100,0,3900,Petroscirtes xestus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Petroscirtes,Bearded Sabretooth Blenny,LC,NA,Stable,1,30,< 200 m,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel
48342309,4100,0,3900,Petroscirtes xestus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Petroscirtes,Bearded Sabretooth Blenny,LC,NA,Stable,1,30,< 200 m,9.8,NA
48342309,4100,0,3900,Petroscirtes xestus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Petroscirtes,Bearded Sabretooth Blenny,LC,NA,Stable,1,30,< 200 m,9.8.6,Inter-Reef Rubble Substrate
48342321,4100,0,3900,Istiblennius lineatus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Istiblennius,Black-lined Blenny,LC,NA,Stable,0,3,< 200 m,12.1,Marine Intertidal - Rocky Shoreline
48342321,4100,0,3900,Istiblennius lineatus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Istiblennius,Black-lined Blenny,LC,NA,Stable,0,3,< 200 m,12.6,Marine Intertidal - Tidepools
48342321,4100,0,3900,Istiblennius lineatus,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Istiblennius,Black-lined Blenny,LC,NA,Stable,0,3,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
48342326,3800,0,3600,Entomacrodus sealei,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Entomacrodus,Seale's Blenny,LC,NA,Stable,0,8,< 200 m,12.1,Marine Intertidal - Rocky Shoreline
