spp_rast,in_eez,spp_id,sciname,population,old_cat,cat,cat_score
iucn_sid_193018.csv,TRUE,193018,Oxyurichthys takagi,NA,LC,LC,0
iucn_sid_193020.csv,TRUE,193020,Trimma hayashii,NA,LC,LC,0
iucn_sid_193024.csv,TRUE,193024,Valenciennea helsdingenii,NA,LC,LC,0
iucn_sid_193025.csv,TRUE,193025,Eviota queenslandica,NA,LC,LC,0
iucn_sid_193028.csv,TRUE,193028,Pleurosicya micheli,NA,LC,LC,0
iucn_sid_193032.csv,TRUE,193032,Trimma flavatrum,NA,LC,LC,0
iucn_sid_193035.csv,TRUE,193035,Eviota punctulata,NA,LC,LC,0
iucn_sid_193037.csv,TRUE,193037,Gobiopsis exigua,NA,LC,LC,0
iucn_sid_193039.csv,TRUE,193039,Pleurosicya plicata,NA,LC,LC,0
iucn_sid_193041.csv,TRUE,193041,Trimmatom nanus,NA,LC,LC,0
iucn_sid_193043.csv,TRUE,193043,Pleurosicya muscarum,NA,LC,LC,0
iucn_sid_193057.csv,TRUE,193057,Stenogobius fehlmanni,NA,LC,LC,0
iucn_sid_193059.csv,TRUE,193059,Trimma macrophthalmum,NA,LC,LC,0
iucn_sid_193060.csv,TRUE,193060,Eviota prasina,NA,LC,LC,0
iucn_sid_193062.csv,TRUE,193062,Fusigobius pallidus,NA,LC,LC,0
iucn_sid_193066.csv,TRUE,193066,Trimma anaima,NA,LC,LC,0
iucn_sid_193067.csv,TRUE,193067,Priolepis nocturna,NA,LC,LC,0
iucn_sid_193068.csv,TRUE,193068,Valenciennea puellaris,NA,LC,LC,0
iucn_sid_193073.csv,TRUE,193073,Exyrias belissimus,NA,LC,LC,0
iucn_sid_193074.csv,TRUE,193074,Gobiopsis quinquecincta,NA,LC,LC,0
iucn_sid_193075.csv,TRUE,193075,Vanderhorstia ambanoro,NA,LC,LC,0
iucn_sid_193078.csv,TRUE,193078,Eviota sigillata,NA,LC,LC,0
iucn_sid_193082.csv,TRUE,193082,Amblygobius sphynx,NA,LC,LC,0
iucn_sid_193089.csv,TRUE,193089,Trimma nasa,NA,LC,LC,0
iucn_sid_193093.csv,TRUE,193093,Bryaninops yongei,NA,LC,LC,0
iucn_sid_193107.csv,TRUE,193107,Eviota infulata,NA,LC,LC,0
iucn_sid_193108.csv,TRUE,193108,Eviota afelei,NA,LC,LC,0
iucn_sid_193114.csv,TRUE,193114,Ctenogobiops maculosus,NA,LC,LC,0
iucn_sid_193123.csv,TRUE,193123,Eviota zonura,NA,LC,LC,0
iucn_sid_193127.csv,TRUE,193127,Sueviota lachneri,NA,LC,LC,0
iucn_sid_193130.csv,TRUE,193130,Eviota smaragdus,NA,LC,LC,0
iucn_sid_193131.csv,TRUE,193131,Eviota fasciola,NA,LC,LC,0
iucn_sid_193139.csv,TRUE,193139,Eviota distigma,NA,LC,LC,0
iucn_sid_193143.csv,TRUE,193143,Oxyurichthys lonchotus,NA,LC,LC,0
iucn_sid_193145.csv,TRUE,193145,Trimma milta,NA,LC,LC,0
iucn_sid_193148.csv,TRUE,193148,Trimma tevegae,NA,LC,LC,0
iucn_sid_193150.csv,TRUE,193150,Paragobiodon echinocephalus,NA,LC,LC,0
iucn_sid_193151.csv,TRUE,193151,Trimma benjamini,NA,LC,LC,0
iucn_sid_193152.csv,TRUE,193152,Eviota lachdeberei,NA,LC,LC,0
iucn_sid_193156.csv,TRUE,193156,Priolepis kappa,NA,LC,LC,0
iucn_sid_193159.csv,TRUE,193159,Eviota prasites,NA,LC,LC,0
iucn_sid_193160.csv,TRUE,193160,Fusigobius duospilus,NA,LC,LC,0
iucn_sid_193162.csv,TRUE,193162,Priolepis semidoliata,NA,LC,LC,0
iucn_sid_193163.csv,TRUE,193163,Pleurosicya bilobata,NA,LC,LC,0
iucn_sid_193167.csv,TRUE,193167,Fusigobius neophytus,NA,LC,LC,0
iucn_sid_193174.csv,TRUE,193174,Trimma striatum,NA,LC,LC,0
iucn_sid_193175.csv,TRUE,193175,Eviota saipanensis,NA,LC,LC,0
iucn_sid_193189.csv,TRUE,193189,Pleurosicya mossambica,NA,LC,LC,0
iucn_sid_193196.csv,TRUE,193196,Trimma annosum,NA,LC,LC,0
iucn_sid_193203.csv,TRUE,193203,Valenciennea parva,NA,LC,LC,0
iucn_sid_193204.csv,TRUE,193204,Trimma taylori,NA,LC,LC,0
iucn_sid_193206.csv,TRUE,193206,Cryptocentrus strigilliceps,NA,LC,LC,0
iucn_sid_193209.csv,TRUE,193209,Vanderhorstia ornatissima,NA,LC,LC,0
iucn_sid_193213.csv,TRUE,193213,Istigobius ornatus,NA,LC,LC,0
iucn_sid_193214.csv,TRUE,193214,Palutrus pruinosa,NA,LC,LC,0
iucn_sid_193216.csv,TRUE,193216,Trimma cana,NA,LC,LC,0
iucn_sid_193217.csv,TRUE,193217,Paragobiodon modestus,NA,LC,LC,0
iucn_sid_193221.csv,TRUE,193221,Cabillus tongarevae,NA,LC,LC,0
iucn_sid_193223.csv,TRUE,193223,Feia nympha,NA,LC,LC,0
iucn_sid_193227.csv,TRUE,193227,Asterropteryx spinosa,NA,LC,LC,0
iucn_sid_193229.csv,TRUE,193229,Macrodontogobius wilburi,NA,LC,LC,0
iucn_sid_193238.csv,TRUE,193238,Amblyeleotris wheeleri,NA,LC,LC,0
iucn_sid_193241.csv,TRUE,193241,Trimma nomurai,NA,LC,LC,0
iucn_sid_193244.csv,TRUE,193244,Ctenogobiops feroculus,NA,LC,LC,0
iucn_sid_193245.csv,TRUE,193245,Eviota nebulosa,NA,LC,LC,0
iucn_sid_193246.csv,TRUE,193246,Eviota sparsa,NA,LC,LC,0
iucn_sid_193248.csv,TRUE,193248,Cryptocentrus maudae,NA,LC,LC,0
iucn_sid_193250.csv,TRUE,193250,Pleurosicya coerulea,NA,LC,LC,0
iucn_sid_193251.csv,TRUE,193251,Bryaninops tigris,NA,LC,LC,0
iucn_sid_193256.csv,TRUE,193256,Istigobius spence,NA,LC,LC,0
iucn_sid_193318.csv,TRUE,193318,Apogon hyalosoma,NA,LC,LC,0
iucn_sid_193467.csv,TRUE,193467,Asterropteryx senoui,NA,LC,LC,0
iucn_sid_193471.csv,TRUE,193471,Eviota shimadai,NA,LC,LC,0
iucn_sid_193472.csv,TRUE,193472,Eviota winterbottomi,NA,LC,LC,0
iucn_sid_193599.csv,TRUE,193599,Arothron caeruleopunctatus,NA,LC,LC,0
iucn_sid_193607.csv,TRUE,193607,Arothron manilensis,NA,LC,LC,0
iucn_sid_193622.csv,TRUE,193622,Lagocephalus spadiceus,NA,LC,LC,0
iucn_sid_193623.csv,TRUE,193623,Canthigaster papua,NA,LC,LC,0
iucn_sid_193628.csv,TRUE,193628,Lagocephalus suezensis,NA,LC,LC,0
iucn_sid_193642.csv,TRUE,193642,Canthigaster axiologus,NA,LC,LC,0
iucn_sid_193656.csv,TRUE,193656,Canthigaster bennetti,NA,LC,LC,0
iucn_sid_193662.csv,TRUE,193662,Arothron meleagris,NA,LC,LC,0
iucn_sid_193664.csv,TRUE,193664,Lagocephalus lunaris,NA,LC,LC,0
iucn_sid_193669.csv,TRUE,193669,Canthigaster compressa,NA,LC,LC,0
iucn_sid_193671.csv,TRUE,193671,Arothron mappa,NA,LC,LC,0
iucn_sid_193675.csv,TRUE,193675,Canthigaster amboinensis,NA,LC,LC,0
iucn_sid_193699.csv,TRUE,193699,Arothron hispidus,NA,LC,LC,0
iucn_sid_193712.csv,TRUE,193712,Arothron stellatus,NA,LC,LC,0
iucn_sid_193716.csv,TRUE,193716,Arothron reticularis,NA,LC,LC,0
iucn_sid_193717.csv,TRUE,193717,Lagocephalus inermis,NA,LC,LC,0
iucn_sid_193723.csv,TRUE,193723,Canthigaster ocellicincta,NA,LC,LC,0
iucn_sid_193733.csv,TRUE,193733,Canthigaster epilampra,NA,LC,LC,0
iucn_sid_193766.csv,TRUE,193766,Canthigaster janthinoptera,NA,LC,LC,0
iucn_sid_193769.csv,TRUE,193769,Tylerius spinosissimus,NA,LC,LC,0
iucn_sid_193775.csv,TRUE,193775,Canthigaster solandri,NA,LC,LC,0
iucn_sid_193796.csv,TRUE,193796,Canthigaster valentini,NA,LC,LC,0
iucn_sid_193804.csv,TRUE,193804,Arothron nigropunctatus,NA,LC,LC,0
iucn_sid_193810.csv,TRUE,193810,Takifugu oblongus,NA,LC,LC,0
iucn_sid_19388.csv,TRUE,19388,Redigobius bikolanus,NA,LC,LC,0
iucn_sid_194289.csv,TRUE,194289,Aphareus furca,NA,LC,LC,0
iucn_sid_194299.csv,TRUE,194299,Albula glossodonta,NA,VU,VU,0.4
iucn_sid_194307.csv,TRUE,194307,Elops hawaiensis,NA,DD,DD,NA
iucn_sid_194331.csv,TRUE,194331,Pristipomoides filamentosus,NA,LC,LC,0
iucn_sid_194334.csv,TRUE,194334,Lutjanus russellii,NA,LC,LC,0
iucn_sid_194337.csv,TRUE,194337,Lutjanus kasmira,NA,LC,LC,0
iucn_sid_194342.csv,TRUE,194342,Lutjanus boutton,NA,LC,LC,0
iucn_sid_194350.csv,TRUE,194350,Etelis radiosus,NA,LC,LC,0
iucn_sid_194351.csv,TRUE,194351,Pristipomoides auricilla,NA,LC,LC,0
iucn_sid_194356.csv,TRUE,194356,Lutjanus rivulatus,NA,LC,LC,0
iucn_sid_194359.csv,TRUE,194359,Lutjanus quinquelineatus,NA,LC,LC,0
iucn_sid_194360.csv,TRUE,194360,Aphareus rutilans,NA,LC,LC,0
iucn_sid_194363.csv,TRUE,194363,Lutjanus bohar,NA,LC,LC,0
iucn_sid_194366.csv,TRUE,194366,Pristipomoides sieboldii,NA,LC,LC,0
iucn_sid_194367.csv,TRUE,194367,Lutjanus lunulatus,NA,LC,LC,0
iucn_sid_194368.csv,TRUE,194368,Pristipomoides argyrogrammicus,NA,LC,LC,0
iucn_sid_194370.csv,TRUE,194370,Lutjanus fulviflamma,NA,LC,LC,0
iucn_sid_194371.csv,TRUE,194371,Pristipomoides zonatus,NA,LC,LC,0
iucn_sid_194374.csv,TRUE,194374,Lutjanus vitta,NA,LC,LC,0
iucn_sid_194376.csv,TRUE,194376,Lutjanus monostigma,NA,LC,LC,0
iucn_sid_194377.csv,TRUE,194377,Lutjanus fulvus,NA,LC,LC,0
iucn_sid_194379.csv,TRUE,194379,Aprion virescens,NA,LC,LC,0
iucn_sid_194380.csv,TRUE,194380,Paracaesio stonei,NA,LC,LC,0
iucn_sid_194382.csv,TRUE,194382,Etelis coruscans,NA,LC,LC,0
iucn_sid_194383.csv,TRUE,194383,Pristipomoides typus,NA,LC,LC,0
iucn_sid_194385.csv,TRUE,194385,Lutjanus gibbus,NA,LC,LC,0
iucn_sid_194386.csv,TRUE,194386,Lutjanus rufolineatus,NA,LC,LC,0
iucn_sid_194387.csv,TRUE,194387,Pristipomoides multidens,NA,LC,LC,0
iucn_sid_194391.csv,TRUE,194391,Paracaesio kusakarii,NA,LC,LC,0
iucn_sid_194393.csv,TRUE,194393,Lutjanus biguttatus,NA,LC,LC,0
iucn_sid_194398.csv,TRUE,194398,Lutjanus semicinctus,NA,LC,LC,0
iucn_sid_194401.csv,TRUE,194401,Pristipomoides flavipinnis,NA,LC,LC,0
iucn_sid_194402.csv,TRUE,194402,Symphorichthys spilurus,NA,LC,LC,0
iucn_sid_194407.csv,TRUE,194407,Lutjanus ehrenbergii,NA,LC,LC,0
iucn_sid_19488.csv,TRUE,19488,Rhincodon typus,NA,EN,EN,0.6
iucn_sid_194993.csv,TRUE,194993,Chlorophthalmus agassizi,NA,LC,LC,0
iucn_sid_195345.csv,TRUE,195345,Gibbularctus gibberosus,NA,LC,LC,0
iucn_sid_195459.csv,TRUE,195459,Mobula alfredi,NA,VU,VU,0.4
iucn_sid_196310.csv,TRUE,196310,Omox biporos,NA,DD,DD,NA
iucn_sid_196313.csv,TRUE,196313,Butis amboinensis,NA,LC,LC,0
iucn_sid_196317.csv,TRUE,196317,Giuris margaritacea,NA,LC,LC,0
iucn_sid_196325.csv,TRUE,196325,NA,NA,NA,EN,0.6
iucn_sid_196325.csv,TRUE,196325,NA,NA,NA,CR,0.8
iucn_sid_196325.csv,TRUE,196325,NA,NA,NA,CR,0.8
iucn_sid_196325.csv,TRUE,196325,NA,NA,NA,DD,NA
iucn_sid_196327.csv,TRUE,196327,Glossogobius bicirrhosus,NA,LC,LC,0
iucn_sid_196339.csv,TRUE,196339,Parioglossus formosus,NA,LC,LC,0
iucn_sid_196341.csv,TRUE,196341,Parioglossus lineatus,NA,DD,DD,NA
iucn_sid_196343.csv,TRUE,196343,Parioglossus palustris,NA,LC,LC,0
iucn_sid_196344.csv,TRUE,196344,Parioglossus rainfordi,NA,LC,LC,0
iucn_sid_196345.csv,TRUE,196345,Parioglossus raoi,NA,LC,LC,0
iucn_sid_196408.csv,TRUE,196408,Plectorhinchus gibbosus,NA,LC,LC,0
iucn_sid_196410.csv,TRUE,196410,Zenarchopterus gilli,NA,LC,LC,0
iucn_sid_196412.csv,TRUE,196412,Kuhlia mugil,NA,LC,LC,0
iucn_sid_196417.csv,TRUE,196417,Leiognathus equulus,NA,LC,LC,0
iucn_sid_196421.csv,TRUE,196421,Crenimugil crenilabis,NA,LC,LC,0
iucn_sid_196436.csv,TRUE,196436,Siganus vermiculatus,NA,LC,LC,0
iucn_sid_197054.csv,TRUE,197054,Ellochelon vaigiensis,NA,LC,LC,0
iucn_sid_19712515.csv,TRUE,19712515,Allopatides corrugatus,NA,DD,DD,NA
iucn_sid_19715689.csv,TRUE,19715689,Bathyplotes phlegmaticus,NA,DD,DD,NA
iucn_sid_198561.csv,TRUE,198561,Kyphosus sectatrix,NA,LC,LC,0
iucn_sid_198566.csv,TRUE,198566,Exocoetus volitans,NA,LC,LC,0
iucn_sid_198613.csv,TRUE,198613,Diaphus metopoclampus,NA,LC,LC,0
iucn_sid_198614.csv,TRUE,198614,Diogenichthys atlanticus,NA,LC,LC,0
iucn_sid_198643.csv,TRUE,198643,Seriola dumerili,NA,LC,LC,0
iucn_sid_198650.csv,TRUE,198650,Remora australis,NA,LC,LC,0
iucn_sid_198651.csv,TRUE,198651,Remora remora,NA,LC,LC,0
iucn_sid_198670.csv,TRUE,198670,Lobotes surinamensis,NA,LC,LC,0
iucn_sid_198761.csv,TRUE,198761,Bathophilus nigerrimus,NA,LC,LC,0
iucn_sid_198921.csv,TRUE,198921,Mobula birostris,NA,VU,VU,0.4
iucn_sid_199622.csv,TRUE,199622,Aurigequula fasciata,NA,LC,LC,0
iucn_sid_199661.csv,TRUE,199661,Trimma maiandros,NA,LC,LC,0
iucn_sid_200715.csv,TRUE,200715,Holothuria fuscogilva,NA,VU,VU,0.4
iucn_sid_20249232.csv,TRUE,20249232,Caesio cuning,NA,LC,LC,0
iucn_sid_20249446.csv,TRUE,20249446,Caesio lunaris,NA,LC,LC,0
iucn_sid_20250059.csv,TRUE,20250059,Caesio teres,NA,LC,LC,0
iucn_sid_20252707.csv,TRUE,20252707,Pterocaesio lativittata,NA,LC,LC,0
iucn_sid_20252738.csv,TRUE,20252738,Pterocaesio marri,NA,LC,LC,0
iucn_sid_20252870.csv,TRUE,20252870,Pterocaesio pisang,NA,LC,LC,0
iucn_sid_20253006.csv,TRUE,20253006,Pterocaesio tessellata,NA,LC,LC,0
iucn_sid_20253212.csv,TRUE,20253212,Pterocaesio trilineata,NA,LC,LC,0
iucn_sid_20256729.csv,TRUE,20256729,Atule mate,NA,LC,LC,0
iucn_sid_20429419.csv,TRUE,20429419,Carangoides coeruleopinnatus,NA,LC,LC,0
iucn_sid_20429438.csv,TRUE,20429438,Carangoides dinema,NA,LC,LC,0
iucn_sid_20429455.csv,TRUE,20429455,Carangoides ferdau,NA,LC,LC,0
iucn_sid_20429462.csv,TRUE,20429462,Carangoides fulvoguttatus,NA,LC,LC,0
iucn_sid_20429869.csv,TRUE,20429869,Carangoides orthogrammus,NA,LC,LC,0
iucn_sid_20429950.csv,TRUE,20429950,Carangoides plagiotaenia,NA,LC,LC,0
iucn_sid_20430011.csv,TRUE,20430011,Carangoides talamparoides,NA,LC,LC,0
iucn_sid_20430651.csv,TRUE,20430651,Caranx ignobilis,NA,LC,LC,0
iucn_sid_20430679.csv,TRUE,20430679,Caranx melampygus,NA,LC,LC,0
iucn_sid_20430774.csv,TRUE,20430774,Caranx papuensis,NA,LC,LC,0
iucn_sid_20431518.csv,TRUE,20431518,Decapterus macrosoma,NA,LC,LC,0
iucn_sid_20432145.csv,TRUE,20432145,Gnathanodon speciosus,NA,LC,LC,0
iucn_sid_20432158.csv,TRUE,20432158,Megalaspis cordyla,NA,LC,LC,0
iucn_sid_20434766.csv,TRUE,20434766,Scomberoides lysan,NA,LC,LC,0
iucn_sid_20436473.csv,TRUE,20436473,Trachinotus baillonii,NA,LC,LC,0
iucn_sid_20436497.csv,TRUE,20436497,Trachinotus blochii,NA,LC,LC,0
iucn_sid_20662028.csv,TRUE,20662028,Scopelarchoides danae,NA,LC,LC,0
iucn_sid_20665551.csv,TRUE,20665551,Diplospinus multistriatus,NA,LC,LC,0
iucn_sid_20729.csv,TRUE,20729,Stenella attenuata,NA,LC,LC,0
iucn_sid_20731.csv,TRUE,20731,Stenella coeruleoalba,NA,LC,LC,0
iucn_sid_20733.csv,TRUE,20733,Stenella longirostris,NA,LC,LC,0
iucn_sid_20738.csv,TRUE,20738,Steno bredanensis,NA,LC,LC,0
iucn_sid_20885933.csv,TRUE,20885933,Paralepis elongata,NA,LC,LC,0
iucn_sid_21101322.csv,TRUE,21101322,Winteria telescopa,NA,LC,LC,0
iucn_sid_21110056.csv,TRUE,21110056,Diretmoides pauciradiatus,NA,LC,LC,0
iucn_sid_21110276.csv,TRUE,21110276,Barbourisia rufa,NA,LC,LC,0
iucn_sid_21112632.csv,TRUE,21112632,Radiicephalus elongatus,NA,LC,LC,0
iucn_sid_21112669.csv,TRUE,21112669,Stylephorus chordatus,NA,LC,LC,0
iucn_sid_21112879.csv,TRUE,21112879,Ceratias uranoscopus,NA,LC,LC,0
iucn_sid_21113900.csv,TRUE,21113900,Dysalotus alcocki,NA,LC,LC,0
iucn_sid_21132418.csv,TRUE,21132418,Scombrolabrax heterolepis,NA,LC,LC,0
iucn_sid_21132825.csv,TRUE,21132825,Cyclothone obscura,NA,LC,LC,0
iucn_sid_21132859.csv,TRUE,21132859,Argyropelecus sladeni,NA,LC,LC,0
iucn_sid_21132910.csv,TRUE,21132910,Astronesthes indicus,NA,LC,LC,0
iucn_sid_21132963.csv,TRUE,21132963,Borostomias elucens,NA,LC,LC,0
iucn_sid_21856.csv,TRUE,21856,Thunnus alalunga,NA,NT,NT,0.2
iucn_sid_21857.csv,TRUE,21857,Thunnus albacares,NA,NT,NT,0.2
iucn_sid_21859.csv,TRUE,21859,Thunnus obesus,NA,VU,VU,0.4
iucn_sid_22563.csv,TRUE,22563,Tursiops truncatus,NA,LC,LC,0
iucn_sid_22680157.csv,TRUE,22680157,Mareca penelope,NA,LC,LC,0
iucn_sid_22680217.csv,TRUE,22680217,Anas superciliosa,NA,LC,LC,0
iucn_sid_22680301.csv,TRUE,22680301,Anas acuta,NA,LC,LC,0
iucn_sid_22680313.csv,TRUE,22680313,Spatula querquedula,NA,LC,LC,0
iucn_sid_22680391.csv,TRUE,22680391,Aythya fuligula,NA,LC,LC,0
iucn_sid_22683399.csv,TRUE,22683399,Todiramphus chloris,NA,LC,LC,0
iucn_sid_22692425.csv,TRUE,22692425,Hypotaenidia philippensis,NA,LC,LC,0
iucn_sid_22693150.csv,TRUE,22693150,Limosa limosa,NA,NT,NT,0.2
iucn_sid_22693158.csv,TRUE,22693158,Limosa lapponica,NA,NT,NT,0.2
iucn_sid_22693178.csv,TRUE,22693178,Numenius phaeopus,NA,LC,LC,0
iucn_sid_22693216.csv,TRUE,22693216,Tringa stagnatilis,NA,LC,LC,0
iucn_sid_22693220.csv,TRUE,22693220,Tringa nebularia,NA,LC,LC,0
iucn_sid_22693251.csv,TRUE,22693251,Xenus cinereus,NA,LC,LC,0
iucn_sid_22693289.csv,TRUE,22693289,Tringa brevipes,NA,NT,NT,0.2
iucn_sid_22693305.csv,TRUE,22693305,Tringa incana,NA,LC,LC,0
iucn_sid_22693336.csv,TRUE,22693336,Arenaria interpres,NA,LC,LC,0
iucn_sid_22693359.csv,TRUE,22693359,Calidris tenuirostris,NA,EN,EN,0.6
iucn_sid_22693369.csv,TRUE,22693369,Calidris alba,NA,LC,LC,0
iucn_sid_22693383.csv,TRUE,22693383,Calidris ruficollis,NA,NT,NT,0.2
iucn_sid_22693392.csv,TRUE,22693392,Calidris subminuta,NA,LC,LC,0
iucn_sid_22693414.csv,TRUE,22693414,Calidris acuminata,NA,LC,LC,0
iucn_sid_22693427.csv,TRUE,22693427,Calidris alpina,NA,LC,LC,0
iucn_sid_22693431.csv,TRUE,22693431,Calidris ferruginea,NA,NT,NT,0.2
iucn_sid_22693490.csv,TRUE,22693490,Phalaropus lobatus,NA,LC,LC,0
iucn_sid_22693749.csv,TRUE,22693749,Pluvialis squatarola,NA,LC,LC,0
iucn_sid_22693770.csv,TRUE,22693770,Charadrius dubius,NA,LC,LC,0
iucn_sid_22693855.csv,TRUE,22693855,Charadrius mongolus,NA,LC,LC,0
iucn_sid_22694132.csv,TRUE,22694132,Glareola maldivarum,NA,LC,LC,0
iucn_sid_22694240.csv,TRUE,22694240,Stercorarius pomarinus,NA,LC,LC,0
iucn_sid_22694420.csv,TRUE,22694420,Larus ridibundus,NA,LC,LC,0
iucn_sid_22694571.csv,TRUE,22694571,Thalasseus bergii,NA,LC,LC,0
iucn_sid_22694601.csv,TRUE,22694601,Sterna dougallii,NA,LC,LC,0
iucn_sid_22694612.csv,TRUE,22694612,Sterna sumatrana,NA,LC,LC,0
iucn_sid_22694722.csv,TRUE,22694722,Onychoprion lunatus,NA,LC,LC,0
iucn_sid_22694730.csv,TRUE,22694730,Onychoprion anaethetus,NA,LC,LC,0
iucn_sid_22694740.csv,TRUE,22694740,Onychoprion fuscatus,NA,LC,LC,0
iucn_sid_22694782.csv,TRUE,22694782,Chlidonias leucopterus,NA,LC,LC,0
iucn_sid_22694794.csv,TRUE,22694794,Anous stolidus,NA,LC,LC,0
iucn_sid_22694799.csv,TRUE,22694799,Anous minutus,NA,LC,LC,0
iucn_sid_22694821.csv,TRUE,22694821,Gygis alba,NA,LC,LC,0
iucn_sid_22696641.csv,TRUE,22696641,Phaethon rubricauda,NA,LC,LC,0
iucn_sid_22696645.csv,TRUE,22696645,Phaethon lepturus,NA,LC,LC,0
iucn_sid_22696694.csv,TRUE,22696694,Sula sula,NA,LC,LC,0
iucn_sid_22696698.csv,TRUE,22696698,Sula leucogaster,NA,LC,LC,0
iucn_sid_22696743.csv,TRUE,22696743,Microcarbo melanoleucos,NA,LC,LC,0
iucn_sid_22697211.csv,TRUE,22697211,Nycticorax nycticorax,NA,LC,LC,0
iucn_sid_22697219.csv,TRUE,22697219,Nycticorax caledonicus,NA,LC,LC,0
iucn_sid_22697733.csv,TRUE,22697733,Fregata minor,NA,LC,LC,0
iucn_sid_22697738.csv,TRUE,22697738,Fregata ariel,NA,LC,LC,0
iucn_sid_22698042.csv,TRUE,22698042,Pterodroma solandri,NA,VU,VU,0.4
iucn_sid_22698132.csv,TRUE,22698132,Bulweria bulwerii,NA,LC,LC,0
iucn_sid_22698172.csv,TRUE,22698172,Calonectris leucomelas,NA,NT,NT,0.2
iucn_sid_22698175.csv,TRUE,22698175,Ardenna pacifica,NA,LC,LC,0
iucn_sid_22698548.csv,TRUE,22698548,Hydrobates matsudairae,NA,VU,VU,0.4
iucn_sid_22727487.csv,TRUE,22727487,Charadrius alexandrinus,NA,LC,LC,0
iucn_sid_22727668.csv,TRUE,22727668,Ardea intermedia,NA,LC,LC,0
iucn_sid_22727969.csv,TRUE,22727969,Himantopus himantopus,NA,LC,LC,0
iucn_sid_22728182.csv,TRUE,22728182,Butorides striata,NA,LC,LC,0
iucn_sid_22734070.csv,TRUE,22734070,Puffinus bailloni,NA,LC,LC,0
iucn_sid_22736173.csv,TRUE,22736173,Sula dactylatra,NA,LC,LC,0
iucn_sid_23148.csv,TRUE,23148,Xiphias gladius,NA,LC,LC,0
iucn_sid_23211.csv,TRUE,23211,Ziphius cavirostris,NA,LC,LC,0
iucn_sid_2474.csv,TRUE,2474,Balaenoptera acutorostrata,NA,LC,LC,0
iucn_sid_2475.csv,TRUE,2475,Balaenoptera borealis,NA,EN,EN,0.6
iucn_sid_2476.csv,TRUE,2476,Balaenoptera edeni,NA,LC,LC,0
iucn_sid_2477.csv,TRUE,2477,Balaenoptera musculus,NA,EN,EN,0.6
iucn_sid_31382.csv,TRUE,31382,Rhizophora apiculata,NA,LC,LC,0
iucn_sid_33705.csv,TRUE,33705,Dolichandrone spathacea,NA,LC,LC,0
iucn_sid_3381.csv,TRUE,3381,Butis butis,NA,LC,LC,0
iucn_sid_3853.csv,TRUE,3853,Carcharhinus plumbeus,NA,VU,VU,0.4
iucn_sid_3855.csv,TRUE,3855,Carcharodon carcharias,NA,VU,VU,0.4
iucn_sid_3897.csv,TRUE,3897,Caretta caretta,NA,VU,VU,0.4
iucn_sid_39336.csv,TRUE,39336,Odontaspis noronhai,NA,LC,LC,0
iucn_sid_39337.csv,TRUE,39337,Pseudocarcharias kamoharai,NA,LC,LC,0
iucn_sid_39338.csv,TRUE,39338,Megachasma pelagios,NA,LC,LC,0
iucn_sid_39339.csv,TRUE,39339,Alopias vulpinus,NA,VU,VU,0.4
iucn_sid_39341.csv,TRUE,39341,Isurus oxyrinchus,NA,EN,EN,0.6
iucn_sid_39365.csv,TRUE,39365,Carcharhinus amblyrhynchos,NA,NT,NT,0.2
iucn_sid_39370.csv,TRUE,39370,Carcharhinus falciformis,NA,VU,VU,0.4
iucn_sid_39374.csv,TRUE,39374,Carcharhinus longimanus,NA,VU,VU,0.4
iucn_sid_39375.csv,TRUE,39375,Carcharhinus melanopterus,NA,NT,NT,0.2
iucn_sid_39381.csv,TRUE,39381,Prionace glauca,NA,NT,NT,0.2
iucn_sid_39384.csv,TRUE,39384,Triaenodon obesus,NA,NT,NT,0.2
iucn_sid_39386.csv,TRUE,39386,Sphyrna mokarran,NA,EN,EN,0.6
iucn_sid_39415.csv,TRUE,39415,Aetobatus narinari,NA,NT,NT,0.2
iucn_sid_39773.csv,TRUE,39773,Cephalopholis boenak,NA,LC,LC,0
iucn_sid_39774.csv,TRUE,39774,Cromileptes altivelis,NA,DD,DD,NA
iucn_sid_40635.csv,TRUE,40635,Indopacetus pacificus,NA,DD,DD,NA
iucn_sid_41714.csv,TRUE,41714,Tursiops aduncus,NA,DD,DD,NA
iucn_sid_41755.csv,TRUE,41755,Physeter macrocephalus,NA,VU,VU,0.4
iucn_sid_41832.csv,TRUE,41832,Mobula eregoodootenkee,NA,NT,NT,0.2
iucn_sid_41835.csv,TRUE,41835,Nebrius ferrugineus,NA,VU,VU,0.4
iucn_sid_41836.csv,TRUE,41836,Negaprion acutidens,NA,VU,VU,0.4
iucn_sid_41851.csv,TRUE,41851,Rhizoprionodon oligolinx,NA,LC,LC,0
iucn_sid_42566169.csv,TRUE,42566169,Aetobatus ocellatus,NA,VU,VU,0.4
iucn_sid_42830204.csv,TRUE,42830204,Synagrops japonicus,NA,LC,LC,0
iucn_sid_42830239.csv,TRUE,42830239,Melanocetus murrayi,NA,LC,LC,0
iucn_sid_42830251.csv,TRUE,42830251,Chaenophryne ramifera,NA,LC,LC,0
iucn_sid_42830277.csv,TRUE,42830277,Microlophichthys microlophus,NA,LC,LC,0
iucn_sid_44673.csv,TRUE,44673,Epinephelus fuscoguttatus,NA,VU,VU,0.4
iucn_sid_44674.csv,TRUE,44674,Epinephelus coioides,NA,LC,LC,0
